id,company_rating,company_location,total_fleet_count,iata_approved,company_loaction
6053,,Sao Tome and Principe,1.0,t,na
15200,100%,Gibraltar,1.0,t,na
15452,90%,Niue,2.0,f,na
29244,67%,Micronesia,1.0,f,na
41477,,,1.0,t,na
4659,,,1.0,t,na
20335,100%,,2.0,f,na
42498,,Malawi,1.0,t,na
2643,,Anguilla,1.0,t,na
43734,90%,,1.0,f,na
16438,,,1.0,t,na
21752,90%,Turks and Caicos Islands,1.0,f,na
5970,100%,El Salvador,2.0,f,na
9297,,Tanzania,1.0,t,na
4283,,Nicaragua,1.0,t,na
31372,100%,Russian Federation,1.0,t,na
9715,100%,Russian Federation,1.0,t,na
23252,,,1.0,f,na
2538,67%,Monaco,1.0,f,na
32849,,,1.0,t,na
38912,,Ghana,1.0,f,na
27158,100%,Indonesia,1.0,f,na
14735,,Greenland,1.0,f,na
31055,64%,Niue,2.0,f,na
9270,100%,Micronesia,1.0,f,na
5703,,,1.0,f,na
6004,90%,Micronesia,4.0,f,na
40951,100%,Turkmenistan,1.0,f,na
44686,,Sao Tome and Principe,1.0,t,na
21580,100%,,3.0,f,na
22471,,Estonia,1.0,t,na
21669,,Bosnia and Herzegovina,1.0,f,na
36760,,Isle of Man,1.0,t,na
22770,,Puerto Rico,1.0,f,na
10317,,Venezuela,1.0,f,na
27092,,Brazil,2.0,f,na
30160,,Niue,1.0,f,na
24440,100%,Uruguay,1.0,f,na
36019,100%,Niue,1.0,f,na
1840,,,1.0,f,na
9578,,Mexico,1.0,f,na
36196,90%,Gibraltar,1.0,f,na
1167,,Guinea,1.0,t,na
35797,,,1.0,f,na
5031,,El Salvador,1.0,f,na
30320,100%,Togo,4.0,f,na
41661,,Vietnam,1.0,t,na
48321,100%,China,17.0,f,na
25766,75%,Chile,1.0,t,na
41553,100%,Tonga,2.0,f,na
14325,,Maldives,2.0,t,na
170,,,1.0,f,na
20316,,Isle of Man,1.0,t,na
21045,100%,French Guiana,2.0,f,na
43903,100%,,1.0,f,na
1330,100%,United Kingdom,1.0,t,na
8294,0%,Zimbabwe,1.0,f,na
40484,100%,,1.0,t,na
33635,,Reunion,1.0,f,na
32075,100%,Indonesia,2.0,f,na
46099,98%,Uzbekistan,28.0,f,na
15112,,Malawi,2.0,f,na
44978,,Philippines,1.0,f,na
38733,100%,,2.0,f,na
22030,100%,French Guiana,3.0,t,na
16069,100%,Micronesia,1.0,f,na
44152,,Malta,1.0,f,na
12963,,,1.0,f,na
49105,100%,Malta,3.0,f,na
46010,100%,,1.0,f,na
14395,100%,Sao Tome and Principe,1.0,t,na
326,100%,Gambia,1.0,t,na
6986,,Micronesia,1.0,t,na
42930,,French Guiana,1.0,f,na
17316,100%,Niue,1.0,t,na
10723,100%,,1.0,f,na
39793,100%,Uzbekistan,1.0,t,na
21431,100%,,2.0,t,na
18963,,Anguilla,1.0,f,na
28789,100%,,3.0,t,na
30927,100%,Indonesia,1.0,f,na
3620,100%,Russian Federation,1.0,f,na
39301,100%,,1.0,f,na
43146,100%,,1.0,f,na
29574,,,1.0,f,na
37529,,Tonga,1.0,f,na
35028,,Chad,1.0,f,na
33342,,Nicaragua,1.0,f,na
41738,,Jersey,1.0,f,na
22460,,China,1.0,t,na
27232,,Faroe Islands,1.0,t,na
27766,75%,,1.0,t,na
4294,100%,,1.0,t,na
38032,,Svalbard & Jan Mayen Islands,1.0,t,na
25475,,,1.0,f,na
27106,100%,China,1.0,f,na
8653,,Tonga,1.0,t,na
35312,100%,,1.0,f,na
36659,100%,Anguilla,2.0,t,na
35190,100%,,1.0,t,na
23371,,,1.0,f,na
14700,100%,Montserrat,3.0,f,na
25367,,Sao Tome and Principe,1.0,t,na
16274,,Niger,1.0,t,na
27363,80%,,3.0,t,na
44851,,Lebanon,1.0,f,na
7264,100%,Philippines,9.0,f,na
44895,100%,France,3.0,t,na
12033,,Congo,1.0,f,na
29678,100%,Nicaragua,1.0,f,na
19915,100%,,1.0,f,na
49681,,France,2.0,f,na
48519,,Isle of Man,1.0,t,na
34272,,Papua New Guinea,1.0,t,na
8338,75%,Korea,2.0,f,na
24567,90%,Costa Rica,2.0,f,na
21201,,Vanuatu,2.0,f,na
16737,100%,Kiribati,1.0,t,na
43429,,Turks and Caicos Islands,2.0,f,na
37549,100%,Chile,1.0,t,na
34685,,Chad,1.0,t,na
10913,,,2.0,t,na
35687,,Djibouti,1.0,t,na
14083,100%,,2.0,t,na
40246,,Gibraltar,1.0,f,na
32616,90%,,3.0,f,na
2203,100%,Ecuador,1.0,f,na
14406,100%,,1.0,f,na
3927,100%,Niue,1.0,t,na
46254,100%,Venezuela,4.0,f,na
44788,92%,,1.0,f,na
20664,100%,Nauru,4.0,f,na
37947,100%,Jersey,1.0,f,na
32090,100%,,1.0,t,na
43733,,Chile,1.0,f,na
32697,,Lithuania,1.0,t,na
35947,,,1.0,f,na
46973,100%,Malta,2.0,t,na
20150,100%,Jersey,1.0,f,na
21623,100%,Maldives,1.0,f,na
25180,100%,,1.0,t,na
49998,100%,Croatia,1.0,t,na
7927,100%,Chad,1.0,f,na
16040,100%,,1.0,f,na
33973,,,1.0,f,na
11653,,Malta,1.0,f,na
23304,,Barbados,1.0,t,na
44627,100%,Cocos (Keeling) Islands,1.0,f,na
9430,,Sao Tome and Principe,1.0,t,na
25659,100%,United Kingdom,1.0,t,na
28568,100%,Faroe Islands,3.0,f,na
7988,100%,Mauritania,1.0,f,na
46806,100%,Maldives,1.0,f,na
9245,,El Salvador,2.0,t,na
17627,100%,Guinea,2.0,f,na
42081,,Mauritania,1.0,t,na
39233,,,1.0,t,na
9288,,,1.0,f,na
38734,100%,,1.0,t,na
35106,,Togo,1.0,f,na
44246,,Mauritania,1.0,f,na
31281,100%,Nauru,1.0,f,na
12801,,,1.0,t,na
47051,100%,Zimbabwe,1.0,t,na
37249,,Malta,1.0,f,na
21571,,Finland,1.0,t,na
22522,100%,France,3.0,t,na
37917,100%,Nauru,1.0,f,na
46953,100%,Niger,1.0,f,na
24252,80%,Tonga,2.0,f,na
11891,100%,Russian Federation,1.0,t,na
35762,86%,Russian Federation,1.0,f,na
48029,100%,Malta,2.0,f,na
28999,,,1.0,f,na
26043,,Niue,1.0,t,na
38536,,Togo,1.0,f,na
27875,100%,Guinea,1.0,f,na
5943,100%,Russian Federation,1.0,f,na
48342,100%,Russian Federation,1.0,f,na
29551,100%,Mauritania,2.0,f,na
44802,67%,Bouvet Island (Bouvetoya),1.0,f,na
16165,,France,3.0,f,na
33882,100%,,1.0,f,na
3650,100%,Zimbabwe,1.0,t,na
33791,100%,Guinea,2.0,t,na
42012,100%,Monaco,3.0,t,na
43706,,,1.0,f,na
38574,83%,,1.0,f,na
17380,50%,Jersey,1.0,t,na
3680,100%,Indonesia,1.0,f,na
42686,,,1.0,t,na
6299,100%,,1.0,t,na
7053,100%,Marshall Islands,2.0,f,na
40709,,Denmark,1.0,f,na
9304,,,,,na
46357,100%,,1.0,f,na
1132,88%,Tonga,1.0,f,na
43276,100%,,2.0,t,na
29162,,Rwanda,2.0,f,na
24103,100%,United Kingdom,3.0,f,na
35638,,Anguilla,1.0,t,na
19979,100%,Tanzania,1.0,f,na
13087,100%,Gibraltar,1.0,t,na
34931,100%,Gibraltar,2.0,t,na
43111,,Tonga,1.0,f,na
4763,,Uruguay,2.0,f,na
31946,,Gambia,1.0,f,na
10253,,,1.0,f,na
40314,100%,Gambia,1.0,f,na
29943,,Rwanda,1.0,t,na
47734,100%,Ecuador,1.0,t,na
45289,0%,Marshall Islands,1.0,f,na
47110,,Nauru,1.0,t,na
39588,,Micronesia,1.0,t,na
8880,0%,Kiribati,1.0,f,na
32532,,Niue,1.0,t,na
13678,,,2.0,f,na
1513,,,3.0,f,na
35809,,,1.0,f,na
28633,60%,Russian Federation,1.0,t,na
45579,100%,Togo,1.0,f,na
3527,,Turks and Caicos Islands,1.0,f,na
14305,100%,,1.0,t,na
44077,57%,Djibouti,1.0,f,na
28398,100%,El Salvador,7.0,t,na
38207,100%,Turks and Caicos Islands,2.0,t,na
21498,90%,,1.0,f,na
24481,,,1.0,f,na
38323,100%,,1.0,f,na
5567,100%,Bosnia and Herzegovina,2.0,t,na
49512,,Netherlands,1.0,t,na
2106,100%,Uzbekistan,1.0,f,na
10763,100%,,1.0,t,na
1820,100%,El Salvador,2.0,f,na
36119,62%,Isle of Man,1.0,t,na
38415,,Uzbekistan,1.0,t,na
27386,,Chad,2.0,f,na
9028,,Russian Federation,1.0,f,na
24678,,Faroe Islands,2.0,f,na
31497,,,1.0,f,na
15618,,Mauritania,1.0,f,na
33721,100%,,1.0,t,na
7498,,Zimbabwe,2.0,t,na
30679,100%,,1.0,f,na
35793,,Marshall Islands,1.0,t,na
26860,,,1.0,f,na
19303,100%,,1.0,f,na
34749,,Senegal,1.0,f,na
9693,100%,Vanuatu,8.0,f,na
43955,,Tonga,1.0,t,na
4069,100%,Togo,1.0,f,na
24337,,Sao Tome and Principe,1.0,f,na
23404,91%,Malta,1.0,f,na
29475,50%,Niue,1.0,t,na
28218,,,1.0,t,na
21353,,Monaco,1.0,t,na
22233,100%,,3.0,f,na
35444,100%,Anguilla,1.0,f,na
13520,100%,,1.0,f,na
2620,,Pakistan,1.0,t,na
26035,100%,Marshall Islands,1.0,f,na
42567,100%,Palestinian Territory,1.0,f,na
13200,,China,2.0,f,na
28719,100%,Russian Federation,4.0,t,na
6290,,Barbados,1.0,f,na
46884,100%,Turks and Caicos Islands,2.0,f,na
12907,100%,Marshall Islands,1.0,f,na
32669,,France,1.0,f,na
9759,100%,Isle of Man,1.0,t,na
40371,100%,Sao Tome and Principe,1.0,f,na
634,,,1.0,f,na
18277,,Bosnia and Herzegovina,1.0,f,na
29339,,Tunisia,1.0,f,na
22335,100%,Russian Federation,3.0,t,na
36923,,Kenya,1.0,f,na
48579,,,1.0,f,na
32294,,Niue,1.0,f,na
10294,100%,Puerto Rico,1.0,f,na
42421,100%,Costa Rica,5.0,t,na
26548,,,1.0,t,na
3160,90%,Russian Federation,2.0,f,na
3452,,Isle of Man,1.0,t,na
41485,100%,,1.0,t,na
40858,100%,France,1.0,f,na
50024,,Micronesia,1.0,f,na
15766,,,1.0,f,na
18289,,Guinea,1.0,f,na
19317,,Russian Federation,1.0,f,na
46830,100%,,2.0,f,na
49128,,,1.0,f,na
40415,,Monaco,1.0,f,na
46069,50%,France,1.0,t,na
9743,100%,,2.0,f,na
15051,100%,,1.0,f,na
32271,100%,,1.0,f,na
50028,,Lebanon,1.0,t,na
23489,,,1.0,t,na
33338,,Gibraltar,1.0,t,na
1526,100%,France,1.0,t,na
17597,33%,Wallis and Futuna,1.0,t,na
2490,,Niue,1.0,t,na
25729,100%,Cuba,2.0,f,na
5797,,Gambia,2.0,f,na
2258,100%,,3.0,t,na
9075,,,1.0,f,na
48175,50%,,1.0,t,na
14857,,Jersey,1.0,f,na
45765,100%,,1.0,f,na
72,,Sao Tome and Principe,1.0,f,na
41033,,Zimbabwe,1.0,f,na
3241,90%,Sao Tome and Principe,1.0,t,na
43430,100%,Kenya,1.0,f,na
4329,,Niue,1.0,f,na
17362,,Chad,1.0,f,na
21485,,Cape Verde,1.0,t,na
46340,100%,Denmark,3.0,t,na
44228,,Jersey,1.0,f,na
43293,,Denmark,2.0,f,na
1372,,Estonia,1.0,f,na
3061,,Libyan Arab Jamahiriya,2.0,t,na
39782,,Denmark,1.0,t,na
8579,100%,Lithuania,2.0,f,na
143,,Bouvet Island (Bouvetoya),1.0,t,na
15723,100%,Gambia,1.0,f,na
28704,,Cocos (Keeling) Islands,1.0,t,na
24534,,Barbados,1.0,f,na
4946,,Chad,1.0,t,na
1765,,Rwanda,1.0,t,na
13163,25%,Svalbard & Jan Mayen Islands,2.0,f,na
30549,100%,Mauritania,1.0,t,na
25619,100%,,1.0,f,na
24964,,,1.0,t,na
23013,90%,Isle of Man,1.0,f,na
27095,,Nicaragua,2.0,f,na
27547,,,1.0,t,na
34481,100%,,2.0,f,na
32398,100%,Turkmenistan,1.0,f,na
40650,,,8.0,t,na
21618,,,1.0,f,na
15566,,,1.0,f,na
3695,,,1.0,f,na
35623,,Micronesia,1.0,f,na
16232,,Lebanon,1.0,t,na
18126,,Guinea,1.0,f,na
32399,100%,Somalia,1.0,t,na
15756,94%,Afghanistan,2.0,t,na
42291,,Lebanon,1.0,f,na
38484,100%,Senegal,2.0,f,na
28384,,,1.0,t,na
26368,100%,Brazil,2.0,f,na
18123,100%,Russian Federation,3.0,f,na
22646,100%,Anguilla,1.0,t,na
44948,100%,Chad,3.0,f,na
8650,100%,,1.0,t,na
47483,90%,Jersey,1.0,t,na
22750,,Barbados,4.0,t,na
9025,88%,Micronesia,1.0,t,na
19831,100%,Reunion,2.0,f,na
20550,,Tanzania,1.0,f,na
46290,100%,Micronesia,2.0,f,na
31255,,,1.0,t,na
2318,70%,,1.0,t,na
3596,100%,Marshall Islands,6.0,t,na
47004,,Venezuela,1.0,f,na
5355,,,1.0,f,na
1021,100%,Jersey,1.0,f,na
502,,,2.0,f,na
14583,,Costa Rica,1.0,f,na
36871,,Chile,1.0,t,na
1254,100%,,1.0,t,na
10533,100%,Indonesia,1.0,t,na
41986,100%,Congo,1.0,t,na
44635,,Barbados,2.0,t,na
37506,,Uzbekistan,1.0,f,na
33860,100%,Niger,1.0,f,na
12086,,Chad,1.0,t,na
39358,100%,Kiribati,2.0,f,na
44916,100%,Congo,2.0,f,na
15236,100%,Kenya,1.0,t,na
12433,50%,Lebanon,1.0,t,na
15375,,,1.0,f,na
1345,67%,Philippines,1.0,f,na
41458,,Wallis and Futuna,1.0,t,na
10856,40%,,1.0,f,na
35009,,,1.0,t,na
17757,100%,Uganda,1.0,f,na
9524,,,1.0,f,na
46346,,Niue,1.0,t,na
31377,100%,Isle of Man,1.0,f,na
12960,100%,Indonesia,9.0,f,na
1787,,Isle of Man,1.0,f,na
47200,67%,Costa Rica,1.0,t,na
25734,78%,Bosnia and Herzegovina,1.0,f,na
16307,100%,,2.0,f,na
39662,,Isle of Man,1.0,t,na
14120,100%,Jersey,1.0,f,na
36651,,Guinea,1.0,f,na
41719,100%,Cape Verde,4.0,f,na
21658,,French Guiana,1.0,f,na
4445,,Micronesia,1.0,f,na
49680,,Estonia,1.0,t,na
38836,100%,Lebanon,3.0,f,na
17801,80%,Mauritania,2.0,t,na
43361,100%,Maldives,1.0,f,na
36859,,,2.0,f,na
42624,,,1.0,f,na
39865,83%,,1.0,f,na
9342,,Nicaragua,1.0,f,na
49626,,Tanzania,2.0,t,na
27029,100%,Isle of Man,1.0,t,na
35176,100%,Chile,3.0,t,na
42062,,Lebanon,1.0,t,na
42678,,Sao Tome and Principe,1.0,t,na
10982,100%,,1.0,f,na
27563,90%,,1.0,t,na
11234,100%,,2.0,f,na
43570,,Denmark,1.0,f,na
11997,100%,Mauritania,2.0,t,na
23246,,,1.0,f,na
40602,,Slovenia,1.0,f,na
32226,30%,,1.0,f,na
5232,93%,,2.0,t,na
11009,,Niue,1.0,f,na
39944,,Lebanon,1.0,t,na
16015,,,1.0,t,na
26723,,,1.0,t,na
35118,,Bouvet Island (Bouvetoya),1.0,t,na
49457,,Suriname,1.0,f,na
5945,,French Guiana,1.0,t,na
4809,,Anguilla,1.0,f,na
30870,,,1.0,t,na
765,,Mauritania,1.0,t,na
46925,,,1.0,t,na
9056,,Marshall Islands,1.0,t,na
24146,100%,Cocos (Keeling) Islands,1.0,f,na
17587,80%,Peru,1.0,t,na
11275,100%,Brazil,3.0,t,na
31972,100%,,1.0,t,na
20382,100%,Svalbard & Jan Mayen Islands,4.0,t,na
10061,100%,Mauritania,1.0,t,na
37538,,Nicaragua,1.0,f,na
48863,50%,Isle of Man,1.0,f,na
21410,,,1.0,t,na
19062,,Brazil,1.0,f,na
17221,,,1.0,t,na
20511,,Vanuatu,1.0,f,na
25030,75%,Micronesia,1.0,t,na
4096,,Tunisia,1.0,f,na
26253,,,1.0,f,na
43450,,Isle of Man,1.0,f,na
725,33%,Peru,2.0,f,na
29195,,Nicaragua,1.0,f,na
4716,100%,Tonga,1.0,f,na
20466,100%,Anguilla,1.0,f,na
25528,100%,Svalbard & Jan Mayen Islands,1.0,f,na
38729,100%,Maldives,1.0,t,na
7000,100%,,1.0,t,na
46449,100%,Tonga,1.0,f,na
35894,100%,,1.0,f,na
2476,100%,Saint Helena,2.0,t,na
12471,67%,Gibraltar,1.0,t,na
28199,,Gibraltar,1.0,t,na
46688,91%,Vanuatu,2.0,f,na
26053,,Grenada,1.0,t,na
20517,,Kenya,1.0,f,na
8777,67%,,1.0,f,na
23662,100%,Vanuatu,3.0,f,na
44429,,,1.0,t,na
31210,100%,Cape Verde,1.0,t,na
33543,,,1.0,f,na
27345,100%,Guinea,1.0,f,na
11880,100%,El Salvador,1.0,f,na
49221,,,2.0,f,na
4851,0%,Chad,1.0,f,na
28367,100%,Marshall Islands,1.0,f,na
36726,94%,Mexico,6.0,f,na
20432,100%,,1.0,t,na
44451,33%,,1.0,f,na
20021,,Gambia,1.0,f,na
23680,,,1.0,t,na
13016,100%,Russian Federation,2.0,t,na
28004,100%,,1.0,t,na
37280,100%,Indonesia,4.0,t,na
5489,100%,Tonga,1.0,f,na
32598,,Vietnam,1.0,f,na
8060,,,1.0,f,na
19645,,Maldives,1.0,f,na
15433,40%,United Kingdom,1.0,f,na
20935,100%,Gambia,2.0,f,na
31916,,Malta,2.0,t,na
8301,,Guernsey,1.0,f,na
50078,100%,Chad,2.0,t,na
49592,,Marshall Islands,1.0,f,na
49124,,Marshall Islands,3.0,t,na
31985,,,1.0,f,na
35172,100%,Barbados,1.0,t,na
15105,,,1.0,f,na
33051,100%,Libyan Arab Jamahiriya,1.0,f,na
19784,100%,,1.0,f,na
9123,,Brazil,1.0,f,na
18856,50%,El Salvador,1.0,t,na
28062,,Isle of Man,1.0,f,na
26718,100%,Tunisia,1.0,f,na
20458,,Isle of Man,1.0,f,na
25776,75%,Micronesia,1.0,f,na
22986,,,1.0,f,na
11434,100%,,1.0,t,na
23739,,Uzbekistan,1.0,f,na
22004,,Vanuatu,1.0,t,na
1604,100%,Tunisia,1.0,t,na
41880,,China,2.0,f,na
11201,,Faroe Islands,1.0,t,na
44701,,Chad,1.0,t,na
16012,0%,,1.0,t,na
48478,100%,Marshall Islands,1.0,t,na
14237,,France,1.0,t,na
23850,88%,,1.0,f,na
18387,,Tonga,1.0,f,na
49471,100%,,2.0,t,na
45900,,Monaco,1.0,f,na
29553,100%,,1.0,t,na
21902,100%,Vanuatu,3.0,f,na
5536,,Barbados,1.0,t,na
48280,,,1.0,f,na
29587,,Cook Islands,1.0,f,na
3325,50%,,1.0,f,na
23325,100%,Russian Federation,2.0,t,na
18184,,,1.0,f,na
30357,,,1.0,t,na
37530,,Niue,1.0,t,na
7720,,Tonga,1.0,f,na
23258,,,1.0,f,na
15715,100%,,1.0,f,na
13444,,,1.0,f,na
6113,100%,Guinea,2.0,t,na
30067,,Niue,1.0,t,na
379,50%,Guinea,1.0,f,na
36716,100%,Bosnia and Herzegovina,3.0,f,na
29479,33%,,1.0,t,na
25134,,,1.0,t,na
49581,,,1.0,f,na
48784,,,2.0,t,na
24221,100%,Guinea,1.0,t,na
31288,100%,Isle of Man,1.0,f,na
37755,,Ukraine,1.0,t,na
27435,100%,Rwanda,1.0,t,na
13618,67%,,2.0,f,na
39551,,Nicaragua,1.0,t,na
29875,,,1.0,t,na
41590,,Cocos (Keeling) Islands,1.0,f,na
23695,100%,France,3.0,f,na
14004,100%,Kiribati,1.0,f,na
35236,100%,Chile,1.0,t,na
49159,,Montserrat,1.0,f,na
28317,100%,Somalia,1.0,f,na
165,,,1.0,f,na
5381,,French Guiana,1.0,t,na
46195,89%,Maldives,6.0,t,na
39612,100%,,1.0,f,na
20166,,Djibouti,1.0,f,na
37864,,Suriname,1.0,f,na
2309,,Bouvet Island (Bouvetoya),2.0,t,na
6738,100%,,2.0,f,na
13133,67%,Denmark,1.0,t,na
48421,100%,,4.0,t,na
15356,80%,Denmark,2.0,f,na
21386,100%,Isle of Man,1.0,t,na
8341,100%,Costa Rica,2.0,f,na
118,,,1.0,f,na
13849,100%,Niue,2.0,t,na
39178,,,1.0,f,na
14775,,United Kingdom,1.0,f,na
31785,,Guinea,1.0,t,na
5011,,Micronesia,1.0,t,na
22877,,,1.0,f,na
41931,75%,,1.0,t,na
4103,,,1.0,f,na
43774,,,1.0,f,na
37159,,United Kingdom,1.0,f,na
9861,100%,Guernsey,2.0,f,na
47886,100%,Turkmenistan,1.0,t,na
4305,100%,,2.0,f,na
17680,,Malta,1.0,t,na
6779,,Rwanda,1.0,t,na
18191,,Djibouti,2.0,f,na
11157,100%,,2.0,t,na
17789,94%,Reunion,6.0,f,na
18607,100%,Niue,1.0,f,na
19776,100%,Marshall Islands,2.0,t,na
43310,100%,Russian Federation,1.0,f,na
47730,100%,Saint Helena,1.0,f,na
33725,80%,Slovakia (Slovak Republic),1.0,f,na
5242,,Malta,1.0,f,na
27970,100%,Niue,2.0,t,na
16167,,,1.0,t,na
47406,,,1.0,f,na
44116,100%,Zimbabwe,1.0,t,na
28656,,,1.0,f,na
41877,,Cuba,1.0,t,na
45546,100%,Cape Verde,19.0,t,na
23276,100%,Brazil,4.0,f,na
14228,100%,Marshall Islands,2.0,f,na
28037,,China,1.0,f,na
39313,,Tonga,1.0,t,na
30302,,Chad,1.0,f,na
47478,,,1.0,f,na
35018,100%,Nicaragua,10.0,f,na
3439,100%,,1.0,f,na
28644,,Anguilla,1.0,f,na
23791,,,1.0,t,na
2285,100%,,1.0,f,na
12787,,Estonia,1.0,t,na
887,,Turkmenistan,1.0,f,na
6501,100%,,1.0,f,na
30057,,Lebanon,1.0,t,na
28115,92%,,1.0,f,na
1549,100%,Malta,1.0,t,na
40561,90%,Bouvet Island (Bouvetoya),1.0,t,na
6259,100%,Indonesia,1.0,f,na
37253,100%,Saint Helena,1.0,t,na
7054,100%,,1.0,f,na
12652,,Marshall Islands,2.0,f,na
20597,,,1.0,f,na
27872,,Denmark,3.0,t,na
46105,100%,Nicaragua,4.0,t,na
45394,100%,Marshall Islands,2.0,f,na
1922,,France,1.0,f,na
42107,,Fiji,1.0,f,na
85,100%,Russian Federation,1.0,t,na
47525,100%,,2.0,t,na
22892,100%,,1.0,t,na
21632,100%,Wallis and Futuna,2.0,f,na
23541,89%,Rwanda,1.0,f,na
24975,0%,,1.0,f,na
2934,,Sao Tome and Principe,1.0,t,na
40328,,Netherlands,1.0,f,na
15004,100%,Uzbekistan,88.0,f,na
4101,,Croatia,1.0,f,na
4840,,,1.0,f,na
37565,100%,Slovenia,1.0,t,na
27212,,,1.0,f,na
33961,100%,Indonesia,3.0,t,na
27157,,El Salvador,1.0,t,na
43094,,Monaco,1.0,f,na
48725,,Rwanda,1.0,t,na
28931,,Canada,1.0,t,na
19643,,,2.0,f,na
39267,,Bouvet Island (Bouvetoya),1.0,f,na
40626,93%,United Kingdom,5.0,t,na
33279,100%,,1.0,f,na
40934,100%,Brazil,3.0,f,na
13134,,,1.0,t,na
9901,,Tonga,1.0,f,na
20015,100%,Maldives,1.0,t,na
610,,,1.0,f,na
907,100%,,1.0,f,na
32081,,,1.0,f,na
23377,,Micronesia,1.0,f,na
6976,,Uzbekistan,2.0,f,na
11691,100%,,1.0,f,na
36081,100%,Russian Federation,1.0,f,na
22839,,Nauru,1.0,f,na
40644,,Bosnia and Herzegovina,1.0,t,na
12609,100%,Micronesia,1.0,t,na
33372,100%,Guinea,22.0,t,na
13545,,Papua New Guinea,1.0,t,na
6755,100%,Barbados,2.0,f,na
48196,,France,1.0,f,na
7382,33%,,1.0,t,na
18359,,Isle of Man,1.0,t,na
34200,,,1.0,f,na
3262,100%,Philippines,1.0,f,na
47476,,Kenya,1.0,t,na
35548,,Guernsey,1.0,t,na
37136,,,1.0,f,na
11148,0%,,1.0,f,na
10866,100%,,1.0,t,na
21280,,,1.0,t,na
16260,100%,United Kingdom,4.0,t,na
31273,,Faroe Islands,1.0,t,na
30324,,Lebanon,1.0,t,na
15048,,French Guiana,1.0,t,na
38748,43%,Chad,1.0,f,na
46075,,Gambia,1.0,t,na
38930,,Russian Federation,1.0,f,na
48171,100%,,1.0,f,na
4782,100%,,3.0,t,na
25243,,,1.0,f,na
46463,,Cocos (Keeling) Islands,1.0,f,na
13589,100%,China,1.0,f,na
7460,100%,China,1.0,f,na
41567,100%,Chile,1.0,t,na
27860,,Isle of Man,1.0,t,na
45860,100%,Niue,1.0,t,na
45391,,,1.0,f,na
35697,100%,,1.0,f,na
41326,,,2.0,t,na
31283,,Guinea,1.0,t,na
31293,100%,Uzbekistan,1.0,f,na
46848,100%,,1.0,f,na
19721,100%,Tonga,3.0,t,na
30892,100%,Lebanon,1.0,f,na
7743,100%,,1.0,f,na
37923,,Andorra,1.0,f,na
34236,100%,,1.0,f,na
11552,50%,France,1.0,t,na
36302,100%,Vanuatu,1.0,f,na
42654,100%,,1.0,t,na
17513,,Faroe Islands,1.0,t,na
12195,,Mexico,1.0,f,na
37807,,Jersey,1.0,f,na
26782,,Congo,1.0,f,na
27747,,Malta,1.0,f,na
20948,,Denmark,1.0,t,na
46634,100%,,1.0,t,na
13085,100%,Guinea,1.0,t,na
22635,,,1.0,t,na
41354,100%,Micronesia,4.0,t,na
17139,,Tanzania,1.0,t,na
25344,90%,Faroe Islands,8.0,f,na
36928,,Rwanda,1.0,f,na
17868,100%,Niue,2.0,f,na
6270,100%,Monaco,1.0,f,na
45041,100%,Niue,2.0,f,na
26063,,Croatia,2.0,t,na
10441,100%,,2.0,f,na
36689,100%,Turkmenistan,1.0,t,na
35584,100%,Lebanon,1.0,f,na
34947,,,1.0,f,na
23566,,Denmark,1.0,f,na
921,100%,Finland,1.0,f,na
26807,,Zimbabwe,1.0,f,na
49042,,Uzbekistan,1.0,t,na
21018,,,1.0,t,na
46134,100%,,1.0,t,na
8189,100%,Chile,2.0,t,na
42054,100%,Guinea,2.0,f,na
14425,,Gibraltar,2.0,t,na
6430,100%,Niue,2.0,t,na
4705,,China,2.0,t,na
33571,,,1.0,t,na
20456,100%,,1.0,f,na
5732,,Ghana,2.0,t,na
38921,100%,Montserrat,1.0,f,na
23842,,Palestinian Territory,1.0,f,na
26461,,Monaco,1.0,f,na
21511,,,1.0,f,na
2424,100%,Indonesia,1.0,f,na
14885,100%,Tanzania,3.0,f,na
16836,,French Guiana,1.0,t,na
33187,,Lebanon,1.0,t,na
5105,,Niue,1.0,f,na
10204,100%,Nicaragua,5.0,t,na
26052,90%,Gambia,3.0,t,na
16527,100%,Palestinian Territory,2.0,f,na
20987,100%,,1.0,f,na
9934,100%,,2.0,f,na
34302,,,2.0,t,na
11348,,China,2.0,f,na
43622,,Maldives,1.0,f,na
18378,100%,Tonga,1.0,t,na
11321,,,1.0,f,na
28331,100%,,3.0,f,na
34972,,Greenland,4.0,f,na
29246,50%,Malawi,1.0,t,na
6481,,Guinea,2.0,f,na
25801,,Lebanon,1.0,t,na
3365,100%,,1.0,t,na
6471,100%,Zimbabwe,1.0,t,na
47505,,,2.0,t,na
44753,100%,,1.0,f,na
20847,100%,Bouvet Island (Bouvetoya),2.0,t,na
9077,,,1.0,f,na
15272,100%,,2.0,t,na
10732,,Uganda,5.0,f,na
2216,100%,,1.0,f,na
26460,,Nicaragua,1.0,f,na
8699,100%,Niue,1.0,t,na
8810,,,1.0,t,na
7052,,Bouvet Island (Bouvetoya),1.0,f,na
20020,100%,Sao Tome and Principe,2.0,t,na
10891,,,1.0,f,na
21232,90%,Kiribati,2.0,t,na
20122,,Philippines,1.0,t,na
47436,,El Salvador,1.0,t,na
20926,,Sao Tome and Principe,1.0,f,na
14498,,China,1.0,f,na
